"response","dollar_amount","level","qtype","item","phrasing","workerid","language","age","education","comments"
-3,200,4,"inductive","coffee maker","conditional","14","English",56,"3","It was interesting.  Just because something is very expensive doesn&quotechart mean that something else $1000 cheaper would be expensive.  I guess it would depend on the price of the first item."
0,24,0,"inductive","watch","conditional","14","English",56,"3","It was interesting.  Just because something is very expensive doesn&quotechart mean that something else $1000 cheaper would be expensive.  I guess it would depend on the price of the first item."
4,124,3,"concrete","coffee maker","conditional","14","English",56,"3","It was interesting.  Just because something is very expensive doesn&quotechart mean that something else $1000 cheaper would be expensive.  I guess it would depend on the price of the first item."
1,25.8,1,"inductive","headphones","conditional","14","English",56,"3","It was interesting.  Just because something is very expensive doesn&quotechart mean that something else $1000 cheaper would be expensive.  I guess it would depend on the price of the first item."
-2,240,1,"inductive","watch","conditional","14","English",56,"3","It was interesting.  Just because something is very expensive doesn&quotechart mean that something else $1000 cheaper would be expensive.  I guess it would depend on the price of the first item."
-4,18,0,"concrete","sweater","conditional","14","English",56,"3","It was interesting.  Just because something is very expensive doesn&quotechart mean that something else $1000 cheaper would be expensive.  I guess it would depend on the price of the first item."
-3,180.6,3,"inductive","headphones","conditional","14","English",56,"3","It was interesting.  Just because something is very expensive doesn&quotechart mean that something else $1000 cheaper would be expensive.  I guess it would depend on the price of the first item."
4,96,2,"concrete","headphones","conditional","14","English",56,"3","It was interesting.  Just because something is very expensive doesn&quotechart mean that something else $1000 cheaper would be expensive.  I guess it would depend on the price of the first item."
0,52,1,"concrete","coffee maker","conditional","14","English",56,"3","It was interesting.  Just because something is very expensive doesn&quotechart mean that something else $1000 cheaper would be expensive.  I guess it would depend on the price of the first item."
-2,20,1,"inductive","coffee maker","conditional","14","English",56,"3","It was interesting.  Just because something is very expensive doesn&quotechart mean that something else $1000 cheaper would be expensive.  I guess it would depend on the price of the first item."
2,18.5,0,"inductive","laptop","conditional","14","English",56,"3","It was interesting.  Just because something is very expensive doesn&quotechart mean that something else $1000 cheaper would be expensive.  I guess it would depend on the price of the first item."
2,200,4,"inductive","coffee maker","conditional","15","English",27,"2",""
-3,100,0,"concrete","watch","conditional","15","English",27,"2",""
0,900,3,"concrete","watch","conditional","15","English",27,"2",""
1,144,3,"concrete","headphones","conditional","15","English",27,"2",""
-1,84,2,"concrete","coffee maker","conditional","15","English",27,"2",""
-1,2.58,0,"inductive","headphones","conditional","15","English",27,"2",""
2,87,3,"concrete","sweater","conditional","15","English",27,"2",""
3,18.5,0,"inductive","laptop","conditional","15","English",27,"2",""
-3,1200,2,"inductive","watch","conditional","15","English",27,"2",""
0,20,1,"inductive","coffee maker","conditional","15","English",27,"2",""
1,1850,4,"concrete","laptop","conditional","15","English",27,"2",""
-3,1680,3,"inductive","watch","conditional","15","English",27,"2",""
1,24,0,"inductive","watch","conditional","15","English",27,"2",""
1,85.5,2,"inductive","sweater","conditional","15","English",27,"2",""
-1,234,4,"concrete","headphones","conditional","15","English",27,"2",""
2,258,4,"inductive","headphones","conditional","15","English",27,"2",""
-1,140,3,"inductive","coffee maker","conditional","15","English",27,"2",""
1,600,1,"concrete","laptop","conditional","15","English",27,"2",""
-2,250,1,"concrete","watch","conditional","15","English",27,"2",""
2,96,2,"concrete","headphones","conditional","15","English",27,"2",""
1,2000,4,"concrete","watch","conditional","15","English",27,"2",""
-3,1.71,0,"inductive","sweater","conditional","15","English",27,"2",""
3,240,1,"inductive","watch","conditional","15","English",27,"2",""
0,171,4,"inductive","sweater","conditional","15","English",27,"2",""
-1,188,4,"concrete","coffee maker","conditional","15","English",27,"2",""
2,150,4,"concrete","sweater","conditional","15","English",27,"2",""
0,180.6,3,"inductive","headphones","conditional","15","English",27,"2",""
-3,129,2,"inductive","headphones","conditional","15","English",27,"2",""
-1,119.7,3,"inductive","sweater","conditional","15","English",27,"2",""
0,925,2,"inductive","laptop","conditional","15","English",27,"2",""
-2,2,0,"inductive","coffee maker","conditional","15","English",27,"2",""
1,36,1,"concrete","sweater","conditional","15","English",27,"2",""
-1,1850,4,"inductive","laptop","conditional","15","English",27,"2",""
2,18,0,"concrete","sweater","conditional","15","English",27,"2",""
0,185,1,"inductive","laptop","conditional","15","English",27,"2",""
-2,60,1,"concrete","headphones","conditional","15","English",27,"2",""
-1,24,0,"concrete","coffee maker","conditional","15","English",27,"2",""
-1,1250,3,"concrete","laptop","conditional","15","English",27,"2",""
1,1295,3,"inductive","laptop","conditional","15","English",27,"2",""
0,57,2,"concrete","sweater","conditional","15","English",27,"2",""
2,450,2,"concrete","watch","conditional","15","English",27,"2",""
-1,350,0,"concrete","laptop","conditional","15","English",27,"2",""
1,24,0,"concrete","headphones","conditional","15","English",27,"2",""
-3,52,1,"concrete","coffee maker","conditional","15","English",27,"2",""
-1,900,2,"concrete","laptop","conditional","15","English",27,"2",""
0,100,2,"inductive","coffee maker","conditional","15","English",27,"2",""
-1,124,3,"concrete","coffee maker","conditional","15","English",27,"2",""
2,25.8,1,"inductive","headphones","conditional","15","English",27,"2",""
0,2400,4,"inductive","watch","conditional","15","English",27,"2",""
-1,17.1,1,"inductive","sweater","conditional","15","English",27,"2",""
-4,100,2,"inductive","coffee maker","conditional","16","English",44,"3","This experiment was fun. Thanks."
4,96,2,"concrete","headphones","conditional","16","English",44,"3","This experiment was fun. Thanks."
0,25.8,1,"inductive","headphones","conditional","16","English",44,"3","This experiment was fun. Thanks."
-4,24,0,"concrete","coffee maker","conditional","16","English",44,"3","This experiment was fun. Thanks."
-4,129,2,"inductive","headphones","conditional","16","English",44,"3","This experiment was fun. Thanks."
-1,250,1,"concrete","watch","conditional","16","English",44,"3","This experiment was fun. Thanks."
-4,1850,4,"concrete","laptop","conditional","16","English",44,"3","This experiment was fun. Thanks."
-4,100,0,"concrete","watch","conditional","16","English",44,"3","This experiment was fun. Thanks."
-4,57,2,"concrete","sweater","conditional","16","English",44,"3","This experiment was fun. Thanks."
2,87,3,"concrete","sweater","conditional","16","English",44,"3","This experiment was fun. Thanks."
2,17.1,1,"inductive","sweater","conditional","16","English",44,"3","This experiment was fun. Thanks."
-4,85.5,2,"inductive","sweater","conditional","16","English",44,"3","This experiment was fun. Thanks."
-4,36,1,"concrete","sweater","conditional","16","English",44,"3","This experiment was fun. Thanks."
4,150,4,"concrete","sweater","conditional","16","English",44,"3","This experiment was fun. Thanks."
-4,350,0,"concrete","laptop","conditional","16","English",44,"3","This experiment was fun. Thanks."
-4,24,0,"concrete","headphones","conditional","16","English",44,"3","This experiment was fun. Thanks."
-4,18,0,"concrete","sweater","conditional","16","English",44,"3","This experiment was fun. Thanks."
-1,84,2,"concrete","coffee maker","conditional","16","English",44,"3","This experiment was fun. Thanks."
2,450,2,"concrete","watch","conditional","16","English",44,"3","This experiment was fun. Thanks."
3,185,1,"inductive","laptop","conditional","16","English",44,"3","This experiment was fun. Thanks."
-4,925,2,"inductive","laptop","conditional","16","English",44,"3","This experiment was fun. Thanks."
-4,2400,4,"inductive","watch","conditional","16","English",44,"3","This experiment was fun. Thanks."
-4,258,4,"inductive","headphones","conditional","16","English",44,"3","This experiment was fun. Thanks."
-4,140,3,"inductive","coffee maker","conditional","16","English",44,"3","This experiment was fun. Thanks."
4,2,0,"inductive","coffee maker","conditional","16","English",44,"3","This experiment was fun. Thanks."
4,144,3,"concrete","headphones","conditional","16","English",44,"3","This experiment was fun. Thanks."
-4,171,4,"inductive","sweater","conditional","16","English",44,"3","This experiment was fun. Thanks."
-4,1850,4,"inductive","laptop","conditional","16","English",44,"3","This experiment was fun. Thanks."
-4,600,1,"concrete","laptop","conditional","16","English",44,"3","This experiment was fun. Thanks."
4,18.5,0,"inductive","laptop","conditional","16","English",44,"3","This experiment was fun. Thanks."
-4,240,1,"inductive","watch","conditional","16","English",44,"3","This experiment was fun. Thanks."
-4,1295,3,"inductive","laptop","conditional","16","English",44,"3","This experiment was fun. Thanks."
4,188,4,"concrete","coffee maker","conditional","16","English",44,"3","This experiment was fun. Thanks."
1,60,1,"concrete","headphones","conditional","16","English",44,"3","This experiment was fun. Thanks."
-4,1200,2,"inductive","watch","conditional","16","English",44,"3","This experiment was fun. Thanks."
-1,119.7,3,"inductive","sweater","conditional","16","English",44,"3","This experiment was fun. Thanks."
3,20,1,"inductive","coffee maker","conditional","16","English",44,"3","This experiment was fun. Thanks."
4,2000,4,"concrete","watch","conditional","16","English",44,"3","This experiment was fun. Thanks."
-4,180.6,3,"inductive","headphones","conditional","16","English",44,"3","This experiment was fun. Thanks."
-4,1680,3,"inductive","watch","conditional","16","English",44,"3","This experiment was fun. Thanks."
4,24,0,"inductive","watch","conditional","16","English",44,"3","This experiment was fun. Thanks."
-4,200,4,"inductive","coffee maker","conditional","16","English",44,"3","This experiment was fun. Thanks."
4,2.58,0,"inductive","headphones","conditional","16","English",44,"3","This experiment was fun. Thanks."
4,1.71,0,"inductive","sweater","conditional","16","English",44,"3","This experiment was fun. Thanks."
-4,1250,3,"concrete","laptop","conditional","16","English",44,"3","This experiment was fun. Thanks."
4,900,3,"concrete","watch","conditional","16","English",44,"3","This experiment was fun. Thanks."
4,234,4,"concrete","headphones","conditional","16","English",44,"3","This experiment was fun. Thanks."
-4,52,1,"concrete","coffee maker","conditional","16","English",44,"3","This experiment was fun. Thanks."
-4,900,2,"concrete","laptop","conditional","16","English",44,"3","This experiment was fun. Thanks."
1,124,3,"concrete","coffee maker","conditional","16","English",44,"3","This experiment was fun. Thanks."
4,144,3,"concrete","headphones","conditional","17","english",57,"3",""
2,100,0,"concrete","watch","conditional","17","english",57,"3",""
-2,129,2,"inductive","headphones","conditional","17","english",57,"3",""
4,234,4,"concrete","headphones","conditional","17","english",57,"3",""
1,350,0,"concrete","laptop","conditional","17","english",57,"3",""
0,24,0,"inductive","watch","conditional","17","english",57,"3",""
1,60,1,"concrete","headphones","conditional","17","english",57,"3",""
-1,25.8,1,"inductive","headphones","conditional","17","english",57,"3",""
0,20,1,"inductive","coffee maker","conditional","17","english",57,"3",""
4,1850,4,"concrete","laptop","conditional","17","english",57,"3",""
-2,180.6,3,"inductive","headphones","conditional","17","english",57,"3",""
-3,2400,4,"inductive","watch","conditional","17","english",57,"3",""
-1,258,4,"inductive","headphones","conditional","17","english",57,"3",""
2,52,1,"concrete","coffee maker","conditional","17","english",57,"3",""
-1,1680,3,"inductive","watch","conditional","17","english",57,"3",""
3,188,4,"concrete","coffee maker","conditional","17","english",57,"3",""
-1,1200,2,"inductive","watch","conditional","17","english",57,"3",""
3,900,3,"concrete","watch","conditional","17","english",57,"3",""
-3,24,0,"concrete","coffee maker","conditional","17","english",57,"3",""
1,450,2,"concrete","watch","conditional","17","english",57,"3",""
2,2.58,0,"inductive","headphones","conditional","17","english",57,"3",""
2,96,2,"concrete","headphones","conditional","17","english",57,"3",""
-1,240,1,"inductive","watch","conditional","17","english",57,"3",""
3,124,3,"concrete","coffee maker","conditional","17","english",57,"3",""
3,150,4,"concrete","sweater","conditional","17","english",57,"3",""
3,1.71,0,"inductive","sweater","conditional","17","english",57,"3",""
-3,18,0,"concrete","sweater","conditional","17","english",57,"3",""
0,36,1,"concrete","sweater","conditional","17","english",57,"3",""
-2,24,0,"concrete","headphones","conditional","17","english",57,"3",""
0,17.1,1,"inductive","sweater","conditional","17","english",57,"3",""
0,100,2,"inductive","coffee maker","conditional","17","english",57,"3",""
4,1250,3,"concrete","laptop","conditional","17","english",57,"3",""
-1,1850,4,"inductive","laptop","conditional","17","english",57,"3",""
0,85.5,2,"inductive","sweater","conditional","17","english",57,"3",""
2,84,2,"concrete","coffee maker","conditional","17","english",57,"3",""
3,2,0,"inductive","coffee maker","conditional","17","english",57,"3",""
-1,171,4,"inductive","sweater","conditional","17","english",57,"3",""
0,250,1,"concrete","watch","conditional","17","english",57,"3",""
2,57,2,"concrete","sweater","conditional","17","english",57,"3",""
-1,200,4,"inductive","coffee maker","conditional","17","english",57,"3",""
-1,1295,3,"inductive","laptop","conditional","17","english",57,"3",""
-1,140,3,"inductive","coffee maker","conditional","17","english",57,"3",""
-1,119.7,3,"inductive","sweater","conditional","17","english",57,"3",""
-1,925,2,"inductive","laptop","conditional","17","english",57,"3",""
0,185,1,"inductive","laptop","conditional","17","english",57,"3",""
2,18.5,0,"inductive","laptop","conditional","17","english",57,"3",""
2,900,2,"concrete","laptop","conditional","17","english",57,"3",""
2,600,1,"concrete","laptop","conditional","17","english",57,"3",""
3,2000,4,"concrete","watch","conditional","17","english",57,"3",""
2,87,3,"concrete","sweater","conditional","17","english",57,"3",""
-2,171,4,"inductive","sweater","conditional","18","English",28,"0","All instructions were straightforward and very easy to understand."
-4,24,0,"concrete","coffee maker","conditional","18","English",28,"0","All instructions were straightforward and very easy to understand."
3,17.1,1,"inductive","sweater","conditional","18","English",28,"0","All instructions were straightforward and very easy to understand."
3,1850,4,"concrete","laptop","conditional","18","English",28,"0","All instructions were straightforward and very easy to understand."
4,124,3,"concrete","coffee maker","conditional","18","English",28,"0","All instructions were straightforward and very easy to understand."
-4,258,4,"inductive","headphones","conditional","18","English",28,"0","All instructions were straightforward and very easy to understand."
-4,1295,3,"inductive","laptop","conditional","18","English",28,"0","All instructions were straightforward and very easy to understand."
4,234,4,"concrete","headphones","conditional","18","English",28,"0","All instructions were straightforward and very easy to understand."
-4,18,0,"concrete","sweater","conditional","18","English",28,"0","All instructions were straightforward and very easy to understand."
-4,925,2,"inductive","laptop","conditional","18","English",28,"0","All instructions were straightforward and very easy to understand."
-3,900,2,"concrete","laptop","conditional","18","English",28,"0","All instructions were straightforward and very easy to understand."
4,18.5,0,"inductive","laptop","conditional","18","English",28,"0","All instructions were straightforward and very easy to understand."
-3,140,3,"inductive","coffee maker","conditional","18","English",28,"0","All instructions were straightforward and very easy to understand."
-3,129,2,"inductive","headphones","conditional","18","English",28,"0","All instructions were straightforward and very easy to understand."
2,185,1,"inductive","laptop","conditional","18","English",28,"0","All instructions were straightforward and very easy to understand."
0,57,2,"concrete","sweater","conditional","18","English",28,"0","All instructions were straightforward and very easy to understand."
1,87,3,"concrete","sweater","conditional","18","English",28,"0","All instructions were straightforward and very easy to understand."
-4,24,0,"concrete","headphones","conditional","18","English",28,"0","All instructions were straightforward and very easy to understand."
-3,100,2,"inductive","coffee maker","conditional","18","English",28,"0","All instructions were straightforward and very easy to understand."
4,2,0,"inductive","coffee maker","conditional","18","English",28,"0","All instructions were straightforward and very easy to understand."
-4,1850,4,"inductive","laptop","conditional","18","English",28,"0","All instructions were straightforward and very easy to understand."
-4,600,1,"concrete","laptop","conditional","18","English",28,"0","All instructions were straightforward and very easy to understand."
4,2.58,0,"inductive","headphones","conditional","18","English",28,"0","All instructions were straightforward and very easy to understand."
0,84,2,"concrete","coffee maker","conditional","18","English",28,"0","All instructions were straightforward and very easy to understand."
-4,180.6,3,"inductive","headphones","conditional","18","English",28,"0","All instructions were straightforward and very easy to understand."
2,250,1,"concrete","watch","conditional","18","English",28,"0","All instructions were straightforward and very easy to understand."
0,96,2,"concrete","headphones","conditional","18","English",28,"0","All instructions were straightforward and very easy to understand."
-3,85.5,2,"inductive","sweater","conditional","18","English",28,"0","All instructions were straightforward and very easy to understand."
4,188,4,"concrete","coffee maker","conditional","18","English",28,"0","All instructions were straightforward and very easy to understand."
-3,100,0,"concrete","watch","conditional","18","English",28,"0","All instructions were straightforward and very easy to understand."
1,24,0,"inductive","watch","conditional","18","English",28,"0","All instructions were straightforward and very easy to understand."
-3,36,1,"concrete","sweater","conditional","18","English",28,"0","All instructions were straightforward and very easy to understand."
4,2000,4,"concrete","watch","conditional","18","English",28,"0","All instructions were straightforward and very easy to understand."
2,144,3,"concrete","headphones","conditional","18","English",28,"0","All instructions were straightforward and very easy to understand."
-4,350,0,"concrete","laptop","conditional","18","English",28,"0","All instructions were straightforward and very easy to understand."
-4,2400,4,"inductive","watch","conditional","18","English",28,"0","All instructions were straightforward and very easy to understand."
0,25.8,1,"inductive","headphones","conditional","18","English",28,"0","All instructions were straightforward and very easy to understand."
-4,1200,2,"inductive","watch","conditional","18","English",28,"0","All instructions were straightforward and very easy to understand."
-2,60,1,"concrete","headphones","conditional","18","English",28,"0","All instructions were straightforward and very easy to understand."
-2,1250,3,"concrete","laptop","conditional","18","English",28,"0","All instructions were straightforward and very easy to understand."
1,450,2,"concrete","watch","conditional","18","English",28,"0","All instructions were straightforward and very easy to understand."
-4,119.7,3,"inductive","sweater","conditional","18","English",28,"0","All instructions were straightforward and very easy to understand."
1,20,1,"inductive","coffee maker","conditional","18","English",28,"0","All instructions were straightforward and very easy to understand."
3,900,3,"concrete","watch","conditional","18","English",28,"0","All instructions were straightforward and very easy to understand."
-2,240,1,"inductive","watch","conditional","18","English",28,"0","All instructions were straightforward and very easy to understand."
0,52,1,"concrete","coffee maker","conditional","18","English",28,"0","All instructions were straightforward and very easy to understand."
-4,1680,3,"inductive","watch","conditional","18","English",28,"0","All instructions were straightforward and very easy to understand."
2,150,4,"concrete","sweater","conditional","18","English",28,"0","All instructions were straightforward and very easy to understand."
-3,200,4,"inductive","coffee maker","conditional","18","English",28,"0","All instructions were straightforward and very easy to understand."
-4,1.71,0,"inductive","sweater","conditional","18","English",28,"0","All instructions were straightforward and very easy to understand."
4,1295,3,"inductive","laptop","conditional","19","English",50,"3","I thought it was interesting because it depends how I think about it.  Less expensive with the amount shown.  If it&quotechars expensive and it says it is less expensive, I tend not to think so.  I guess it can depend how I look at it.  Thank you for having me in your study.  "
0,144,3,"concrete","headphones","conditional","19","English",50,"3","I thought it was interesting because it depends how I think about it.  Less expensive with the amount shown.  If it&quotechars expensive and it says it is less expensive, I tend not to think so.  I guess it can depend how I look at it.  Thank you for having me in your study.  "
-4,100,2,"inductive","coffee maker","conditional","19","English",50,"3","I thought it was interesting because it depends how I think about it.  Less expensive with the amount shown.  If it&quotechars expensive and it says it is less expensive, I tend not to think so.  I guess it can depend how I look at it.  Thank you for having me in your study.  "
4,188,4,"concrete","coffee maker","conditional","19","English",50,"3","I thought it was interesting because it depends how I think about it.  Less expensive with the amount shown.  If it&quotechars expensive and it says it is less expensive, I tend not to think so.  I guess it can depend how I look at it.  Thank you for having me in your study.  "
4,2400,4,"inductive","watch","conditional","19","English",50,"3","I thought it was interesting because it depends how I think about it.  Less expensive with the amount shown.  If it&quotechars expensive and it says it is less expensive, I tend not to think so.  I guess it can depend how I look at it.  Thank you for having me in your study.  "
-1,185,1,"inductive","laptop","conditional","19","English",50,"3","I thought it was interesting because it depends how I think about it.  Less expensive with the amount shown.  If it&quotechars expensive and it says it is less expensive, I tend not to think so.  I guess it can depend how I look at it.  Thank you for having me in your study.  "
-4,25.8,1,"inductive","headphones","conditional","19","English",50,"3","I thought it was interesting because it depends how I think about it.  Less expensive with the amount shown.  If it&quotechars expensive and it says it is less expensive, I tend not to think so.  I guess it can depend how I look at it.  Thank you for having me in your study.  "
4,150,4,"concrete","sweater","conditional","19","English",50,"3","I thought it was interesting because it depends how I think about it.  Less expensive with the amount shown.  If it&quotechars expensive and it says it is less expensive, I tend not to think so.  I guess it can depend how I look at it.  Thank you for having me in your study.  "
4,250,1,"concrete","watch","conditional","19","English",50,"3","I thought it was interesting because it depends how I think about it.  Less expensive with the amount shown.  If it&quotechars expensive and it says it is less expensive, I tend not to think so.  I guess it can depend how I look at it.  Thank you for having me in your study.  "
4,36,1,"concrete","sweater","conditional","19","English",50,"3","I thought it was interesting because it depends how I think about it.  Less expensive with the amount shown.  If it&quotechars expensive and it says it is less expensive, I tend not to think so.  I guess it can depend how I look at it.  Thank you for having me in your study.  "
-1,140,3,"inductive","coffee maker","conditional","19","English",50,"3","I thought it was interesting because it depends how I think about it.  Less expensive with the amount shown.  If it&quotechars expensive and it says it is less expensive, I tend not to think so.  I guess it can depend how I look at it.  Thank you for having me in your study.  "
4,350,0,"concrete","laptop","conditional","19","English",50,"3","I thought it was interesting because it depends how I think about it.  Less expensive with the amount shown.  If it&quotechars expensive and it says it is less expensive, I tend not to think so.  I guess it can depend how I look at it.  Thank you for having me in your study.  "
4,1250,3,"concrete","laptop","conditional","19","English",50,"3","I thought it was interesting because it depends how I think about it.  Less expensive with the amount shown.  If it&quotechars expensive and it says it is less expensive, I tend not to think so.  I guess it can depend how I look at it.  Thank you for having me in your study.  "
4,900,2,"concrete","laptop","conditional","19","English",50,"3","I thought it was interesting because it depends how I think about it.  Less expensive with the amount shown.  If it&quotechars expensive and it says it is less expensive, I tend not to think so.  I guess it can depend how I look at it.  Thank you for having me in your study.  "
-1,18.5,0,"inductive","laptop","conditional","19","English",50,"3","I thought it was interesting because it depends how I think about it.  Less expensive with the amount shown.  If it&quotechars expensive and it says it is less expensive, I tend not to think so.  I guess it can depend how I look at it.  Thank you for having me in your study.  "
4,2000,4,"concrete","watch","conditional","19","English",50,"3","I thought it was interesting because it depends how I think about it.  Less expensive with the amount shown.  If it&quotechars expensive and it says it is less expensive, I tend not to think so.  I guess it can depend how I look at it.  Thank you for having me in your study.  "
-2,2,0,"inductive","coffee maker","conditional","19","English",50,"3","I thought it was interesting because it depends how I think about it.  Less expensive with the amount shown.  If it&quotechars expensive and it says it is less expensive, I tend not to think so.  I guess it can depend how I look at it.  Thank you for having me in your study.  "
-2,129,2,"inductive","headphones","conditional","19","English",50,"3","I thought it was interesting because it depends how I think about it.  Less expensive with the amount shown.  If it&quotechars expensive and it says it is less expensive, I tend not to think so.  I guess it can depend how I look at it.  Thank you for having me in your study.  "
-2,240,1,"inductive","watch","conditional","19","English",50,"3","I thought it was interesting because it depends how I think about it.  Less expensive with the amount shown.  If it&quotechars expensive and it says it is less expensive, I tend not to think so.  I guess it can depend how I look at it.  Thank you for having me in your study.  "
-3,24,0,"inductive","watch","conditional","19","English",50,"3","I thought it was interesting because it depends how I think about it.  Less expensive with the amount shown.  If it&quotechars expensive and it says it is less expensive, I tend not to think so.  I guess it can depend how I look at it.  Thank you for having me in your study.  "
2,124,3,"concrete","coffee maker","conditional","19","English",50,"3","I thought it was interesting because it depends how I think about it.  Less expensive with the amount shown.  If it&quotechars expensive and it says it is less expensive, I tend not to think so.  I guess it can depend how I look at it.  Thank you for having me in your study.  "
-2,60,1,"concrete","headphones","conditional","19","English",50,"3","I thought it was interesting because it depends how I think about it.  Less expensive with the amount shown.  If it&quotechars expensive and it says it is less expensive, I tend not to think so.  I guess it can depend how I look at it.  Thank you for having me in your study.  "
-4,24,0,"concrete","coffee maker","conditional","19","English",50,"3","I thought it was interesting because it depends how I think about it.  Less expensive with the amount shown.  If it&quotechars expensive and it says it is less expensive, I tend not to think so.  I guess it can depend how I look at it.  Thank you for having me in your study.  "
2,57,2,"concrete","sweater","conditional","19","English",50,"3","I thought it was interesting because it depends how I think about it.  Less expensive with the amount shown.  If it&quotechars expensive and it says it is less expensive, I tend not to think so.  I guess it can depend how I look at it.  Thank you for having me in your study.  "
2,84,2,"concrete","coffee maker","conditional","19","English",50,"3","I thought it was interesting because it depends how I think about it.  Less expensive with the amount shown.  If it&quotechars expensive and it says it is less expensive, I tend not to think so.  I guess it can depend how I look at it.  Thank you for having me in your study.  "
4,1850,4,"concrete","laptop","conditional","19","English",50,"3","I thought it was interesting because it depends how I think about it.  Less expensive with the amount shown.  If it&quotechars expensive and it says it is less expensive, I tend not to think so.  I guess it can depend how I look at it.  Thank you for having me in your study.  "
1,180.6,3,"inductive","headphones","conditional","19","English",50,"3","I thought it was interesting because it depends how I think about it.  Less expensive with the amount shown.  If it&quotechars expensive and it says it is less expensive, I tend not to think so.  I guess it can depend how I look at it.  Thank you for having me in your study.  "
2,52,1,"concrete","coffee maker","conditional","19","English",50,"3","I thought it was interesting because it depends how I think about it.  Less expensive with the amount shown.  If it&quotechars expensive and it says it is less expensive, I tend not to think so.  I guess it can depend how I look at it.  Thank you for having me in your study.  "
-2,171,4,"inductive","sweater","conditional","19","English",50,"3","I thought it was interesting because it depends how I think about it.  Less expensive with the amount shown.  If it&quotechars expensive and it says it is less expensive, I tend not to think so.  I guess it can depend how I look at it.  Thank you for having me in your study.  "
-4,18,0,"concrete","sweater","conditional","19","English",50,"3","I thought it was interesting because it depends how I think about it.  Less expensive with the amount shown.  If it&quotechars expensive and it says it is less expensive, I tend not to think so.  I guess it can depend how I look at it.  Thank you for having me in your study.  "
-1,119.7,3,"inductive","sweater","conditional","19","English",50,"3","I thought it was interesting because it depends how I think about it.  Less expensive with the amount shown.  If it&quotechars expensive and it says it is less expensive, I tend not to think so.  I guess it can depend how I look at it.  Thank you for having me in your study.  "
-4,1.71,0,"inductive","sweater","conditional","19","English",50,"3","I thought it was interesting because it depends how I think about it.  Less expensive with the amount shown.  If it&quotechars expensive and it says it is less expensive, I tend not to think so.  I guess it can depend how I look at it.  Thank you for having me in your study.  "
-2,24,0,"concrete","headphones","conditional","19","English",50,"3","I thought it was interesting because it depends how I think about it.  Less expensive with the amount shown.  If it&quotechars expensive and it says it is less expensive, I tend not to think so.  I guess it can depend how I look at it.  Thank you for having me in your study.  "
-4,1200,2,"inductive","watch","conditional","19","English",50,"3","I thought it was interesting because it depends how I think about it.  Less expensive with the amount shown.  If it&quotechars expensive and it says it is less expensive, I tend not to think so.  I guess it can depend how I look at it.  Thank you for having me in your study.  "
-4,2.58,0,"inductive","headphones","conditional","19","English",50,"3","I thought it was interesting because it depends how I think about it.  Less expensive with the amount shown.  If it&quotechars expensive and it says it is less expensive, I tend not to think so.  I guess it can depend how I look at it.  Thank you for having me in your study.  "
-4,258,4,"inductive","headphones","conditional","19","English",50,"3","I thought it was interesting because it depends how I think about it.  Less expensive with the amount shown.  If it&quotechars expensive and it says it is less expensive, I tend not to think so.  I guess it can depend how I look at it.  Thank you for having me in your study.  "
4,600,1,"concrete","laptop","conditional","19","English",50,"3","I thought it was interesting because it depends how I think about it.  Less expensive with the amount shown.  If it&quotechars expensive and it says it is less expensive, I tend not to think so.  I guess it can depend how I look at it.  Thank you for having me in your study.  "
-4,200,4,"inductive","coffee maker","conditional","19","English",50,"3","I thought it was interesting because it depends how I think about it.  Less expensive with the amount shown.  If it&quotechars expensive and it says it is less expensive, I tend not to think so.  I guess it can depend how I look at it.  Thank you for having me in your study.  "
-4,1850,4,"inductive","laptop","conditional","19","English",50,"3","I thought it was interesting because it depends how I think about it.  Less expensive with the amount shown.  If it&quotechars expensive and it says it is less expensive, I tend not to think so.  I guess it can depend how I look at it.  Thank you for having me in your study.  "
4,87,3,"concrete","sweater","conditional","19","English",50,"3","I thought it was interesting because it depends how I think about it.  Less expensive with the amount shown.  If it&quotechars expensive and it says it is less expensive, I tend not to think so.  I guess it can depend how I look at it.  Thank you for having me in your study.  "
4,96,2,"concrete","headphones","conditional","19","English",50,"3","I thought it was interesting because it depends how I think about it.  Less expensive with the amount shown.  If it&quotechars expensive and it says it is less expensive, I tend not to think so.  I guess it can depend how I look at it.  Thank you for having me in your study.  "
-4,925,2,"inductive","laptop","conditional","19","English",50,"3","I thought it was interesting because it depends how I think about it.  Less expensive with the amount shown.  If it&quotechars expensive and it says it is less expensive, I tend not to think so.  I guess it can depend how I look at it.  Thank you for having me in your study.  "
4,450,2,"concrete","watch","conditional","19","English",50,"3","I thought it was interesting because it depends how I think about it.  Less expensive with the amount shown.  If it&quotechars expensive and it says it is less expensive, I tend not to think so.  I guess it can depend how I look at it.  Thank you for having me in your study.  "
-2,20,1,"inductive","coffee maker","conditional","19","English",50,"3","I thought it was interesting because it depends how I think about it.  Less expensive with the amount shown.  If it&quotechars expensive and it says it is less expensive, I tend not to think so.  I guess it can depend how I look at it.  Thank you for having me in your study.  "
4,100,0,"concrete","watch","conditional","19","English",50,"3","I thought it was interesting because it depends how I think about it.  Less expensive with the amount shown.  If it&quotechars expensive and it says it is less expensive, I tend not to think so.  I guess it can depend how I look at it.  Thank you for having me in your study.  "
