"","workerid","reward","comments","age","language","qNumber","qtype","dollar_amount","sigs","object","response","rt","level","id","date","phrasing"
"7880","111_07c","$0.40","""""","""23""","""English""",24,"inductive",100,2,"sweater",5,6662,NA,"07c","2014 February 6 5am",NA
"7881","111_07c","$0.40","""""","""23""","""English""",25,"inductive",60,1,"coffee maker",5,10455,NA,"07c","2014 February 6 5am",NA
"7882","111_07c","$0.40","""""","""23""","""English""",26,"inductive",1700,3,"laptop",3,5451,NA,"07c","2014 February 6 5am",NA
"7883","111_07c","$0.40","""""","""23""","""English""",27,"inductive",550,1,"laptop",5,3990,NA,"07c","2014 February 6 5am",NA
"7884","111_07c","$0.40","""""","""23""","""English""",28,"concrete",450,4,"headphones",9,3455,NA,"07c","2014 February 6 5am",NA
"7885","111_07c","$0.40","""""","""23""","""English""",29,"inductive",190,3,"coffee maker",5,5669,NA,"07c","2014 February 6 5am",NA
"7886","111_07c","$0.40","""""","""23""","""English""",30,"concrete",350,3,"headphones",9,2834,NA,"07c","2014 February 6 5am",NA
"7887","111_07c","$0.40","""""","""23""","""English""",31,"inductive",6,0.01,"laptop",9,3264,NA,"07c","2014 February 6 5am",NA
"7888","111_07c","$0.40","""""","""23""","""English""",32,"inductive",70,0.1,"watch",7,4131,NA,"07c","2014 February 6 5am",NA
"7889","111_07c","$0.40","""""","""23""","""English""",33,"concrete",300,3,"coffee maker",9,4429,NA,"07c","2014 February 6 5am",NA
"7890","111_07c","$0.40","""""","""23""","""English""",34,"concrete",1200,0,"laptop",4,4769,NA,"07c","2014 February 6 5am",NA
"7891","111_07c","$0.40","""""","""23""","""English""",35,"inductive",150,3,"sweater",5,6310,NA,"07c","2014 February 6 5am",NA
"7892","111_07c","$0.40","""""","""23""","""English""",36,"inductive",50,1,"sweater",7,3856,NA,"07c","2014 February 6 5am",NA
"7893","111_07c","$0.40","""""","""23""","""English""",37,"inductive",1300,2,"watch",4,5782,NA,"07c","2014 February 6 5am",NA
"7894","111_07c","$0.40","""""","""23""","""English""",38,"inductive",160,2,"headphones",3,7142,NA,"07c","2014 February 6 5am",NA
"7895","111_07c","$0.40","""""","""23""","""English""",39,"inductive",250,3,"headphones",2,5553,NA,"07c","2014 February 6 5am",NA
"7896","111_07c","$0.40","""""","""23""","""English""",40,"inductive",300,0.5,"laptop",7,3608,NA,"07c","2014 February 6 5am",NA
"7897","111_07c","$0.40","""""","""23""","""English""",41,"concrete",250,2,"coffee maker",8,3063,NA,"07c","2014 February 6 5am",NA
"7898","111_07c","$0.40","""""","""23""","""English""",42,"inductive",350,0.5,"watch",3,6996,NA,"07c","2014 February 6 5am",NA
"7899","111_07c","$0.40","""""","""23""","""English""",43,"inductive",0.79,0.01,"headphones",9,4113,NA,"07c","2014 February 6 5am",NA
"7900","111_07c","$0.40","""""","""23""","""English""",44,"concrete",80,0,"sweater",6,3764,NA,"07c","2014 February 6 5am",NA
"7901","111_07c","$0.40","""""","""23""","""English""",45,"concrete",120,0,"headphones",7,2744,NA,"07c","2014 February 6 5am",NA
"7902","111_07c","$0.40","""""","""23""","""English""",46,"concrete",300,2,"headphones",9,2431,NA,"07c","2014 February 6 5am",NA
"7903","111_07c","$0.40","""""","""23""","""English""",47,"inductive",80,1,"headphones",6,5815,NA,"07c","2014 February 6 5am",NA
"7904","111_07c","$0.40","""""","""23""","""English""",48,"inductive",1150,2,"laptop",5,7419,NA,"07c","2014 February 6 5am",NA
"7905","111_07c","$0.40","""""","""23""","""English""",49,"inductive",0.49,0.01,"sweater",9,3028,NA,"07c","2014 February 6 5am",NA
"7906","111_07c","$0.40","""""","""23""","""English""",50,"concrete",2050,2,"watch",9,2681,NA,"07c","2014 February 6 5am",NA
"7907","111_07c","$0.40","""""","""23""","""English""",51,"concrete",3450,4,"laptop",9,2489,NA,"07c","2014 February 6 5am",NA
"7908","111_07c","$0.40","""""","""23""","""English""",52,"inductive",30,0.5,"coffee maker",6,6092,NA,"07c","2014 February 6 5am",NA
"7909","111_07c","$0.40","""""","""23""","""English""",53,"inductive",6,0.1,"coffee maker",9,3225,NA,"07c","2014 February 6 5am",NA
"7910","111_07c","$0.40","""""","""23""","""English""",54,"inductive",7,0.01,"watch",9,2691,NA,"07c","2014 February 6 5am",NA
"7911","112_07c","$0.40","""""","""47""","""English""",0,"concrete",300,4,"sweater",1,6166,NA,"07c","2014 February 6 5am",NA
"7912","112_07c","$0.40","""""","""47""","""English""",1,"concrete",1200,0,"laptop",1,4526,NA,"07c","2014 February 6 5am",NA
"7913","112_07c","$0.40","""""","""47""","""English""",2,"inductive",40,0.5,"headphones",5,7514,NA,"07c","2014 February 6 5am",NA
"7914","112_07c","$0.40","""""","""47""","""English""",3,"inductive",1950,3,"watch",9,7965,NA,"07c","2014 February 6 5am",NA
"7915","112_07c","$0.40","""""","""47""","""English""",4,"inductive",1700,3,"laptop",8,7315,NA,"07c","2014 February 6 5am",NA
"7916","112_07c","$0.40","""""","""47""","""English""",5,"concrete",3350,4,"watch",9,5608,NA,"07c","2014 February 6 5am",NA
"7917","112_07c","$0.40","""""","""47""","""English""",6,"inductive",130,2,"coffee maker",7,6521,NA,"07c","2014 February 6 5am",NA
"7918","112_07c","$0.40","""""","""47""","""English""",7,"inductive",7,0.01,"watch",2,8203,NA,"07c","2014 February 6 5am",NA
"7919","112_07c","$0.40","""""","""47""","""English""",8,"inductive",650,1,"watch",5,8196,NA,"07c","2014 February 6 5am",NA
"7920","112_07c","$0.40","""""","""47""","""English""",9,"inductive",70,0.1,"watch",5,8481,NA,"07c","2014 February 6 5am",NA
"7921","112_07c","$0.40","""""","""47""","""English""",10,"inductive",30,0.5,"coffee maker",5,6124,NA,"07c","2014 February 6 5am",NA
"7922","112_07c","$0.40","""""","""47""","""English""",11,"concrete",1800,1,"laptop",9,5376,NA,"07c","2014 February 6 5am",NA
"7923","112_07c","$0.40","""""","""47""","""English""",12,"concrete",80,0,"sweater",6,5656,NA,"07c","2014 February 6 5am",NA
"7924","112_07c","$0.40","""""","""47""","""English""",13,"inductive",150,3,"sweater",5,6087,NA,"07c","2014 February 6 5am",NA
"7925","112_07c","$0.40","""""","""47""","""English""",14,"inductive",100,2,"sweater",5,4788,NA,"07c","2014 February 6 5am",NA
"7926","112_07c","$0.40","""""","""47""","""English""",15,"concrete",1400,1,"watch",9,3413,NA,"07c","2014 February 6 5am",NA
"7927","112_07c","$0.40","""""","""47""","""English""",16,"concrete",450,4,"headphones",9,3695,NA,"07c","2014 February 6 5am",NA
"7928","112_07c","$0.40","""""","""47""","""English""",17,"concrete",350,3,"headphones",9,3160,NA,"07c","2014 February 6 5am",NA
"7929","112_07c","$0.40","""""","""47""","""English""",18,"concrete",300,2,"headphones",9,3898,NA,"07c","2014 February 6 5am",NA
"7930","112_07c","$0.40","""""","""47""","""English""",19,"inductive",80,1,"headphones",5,5831,NA,"07c","2014 February 6 5am",NA
"7931","112_07c","$0.40","""""","""47""","""English""",20,"inductive",300,0.5,"laptop",5,5640,NA,"07c","2014 February 6 5am",NA
"7932","112_07c","$0.40","""""","""47""","""English""",21,"concrete",2350,2,"laptop",9,3647,NA,"07c","2014 February 6 5am",NA
"7933","112_07c","$0.40","""""","""47""","""English""",22,"concrete",250,2,"coffee maker",9,3783,NA,"07c","2014 February 6 5am",NA
"7934","112_07c","$0.40","""""","""47""","""English""",23,"inductive",0.49,0.01,"sweater",5,4822,NA,"07c","2014 February 6 5am",NA
"7935","112_07c","$0.40","""""","""47""","""English""",24,"inductive",0.79,0.01,"headphones",5,8534,NA,"07c","2014 February 6 5am",NA
"7936","112_07c","$0.40","""""","""47""","""English""",25,"concrete",350,4,"coffee maker",9,4416,NA,"07c","2014 February 6 5am",NA
"7937","112_07c","$0.40","""""","""47""","""English""",26,"inductive",1150,2,"laptop",5,5920,NA,"07c","2014 February 6 5am",NA
"7938","112_07c","$0.40","""""","""47""","""English""",27,"concrete",120,0,"coffee maker",7,4344,NA,"07c","2014 February 6 5am",NA
"7939","112_07c","$0.40","""""","""47""","""English""",28,"inductive",550,1,"laptop",5,4681,NA,"07c","2014 February 6 5am",NA
"7940","112_07c","$0.40","""""","""47""","""English""",29,"concrete",2700,3,"watch",9,3969,NA,"07c","2014 February 6 5am",NA
"7941","112_07c","$0.40","""""","""47""","""English""",30,"concrete",2900,3,"laptop",9,2864,NA,"07c","2014 February 6 5am",NA
"7942","112_07c","$0.40","""""","""47""","""English""",31,"concrete",130,1,"sweater",6,3967,NA,"07c","2014 February 6 5am",NA
"7943","112_07c","$0.40","""""","""47""","""English""",32,"concrete",120,0,"headphones",8,3599,NA,"07c","2014 February 6 5am",NA
"7944","112_07c","$0.40","""""","""47""","""English""",33,"concrete",200,1,"headphones",8,2752,NA,"07c","2014 February 6 5am",NA
"7945","112_07c","$0.40","""""","""47""","""English""",34,"inductive",50,1,"sweater",5,5000,NA,"07c","2014 February 6 5am",NA
"7946","112_07c","$0.40","""""","""47""","""English""",35,"concrete",300,3,"coffee maker",9,3744,NA,"07c","2014 February 6 5am",NA
"7947","112_07c","$0.40","""""","""47""","""English""",36,"inductive",1300,2,"watch",5,5014,NA,"07c","2014 February 6 5am",NA
"7948","112_07c","$0.40","""""","""47""","""English""",37,"inductive",190,3,"coffee maker",5,7854,NA,"07c","2014 February 6 5am",NA
"7949","112_07c","$0.40","""""","""47""","""English""",38,"inductive",0.63,0.01,"coffee maker",5,4689,NA,"07c","2014 February 6 5am",NA
"7950","112_07c","$0.40","""""","""47""","""English""",39,"inductive",6,0.01,"laptop",5,4666,NA,"07c","2014 February 6 5am",NA
"7951","112_07c","$0.40","""""","""47""","""English""",40,"inductive",60,1,"coffee maker",5,7135,NA,"07c","2014 February 6 5am",NA
"7952","112_07c","$0.40","""""","""47""","""English""",41,"concrete",250,3,"sweater",9,4134,NA,"07c","2014 February 6 5am",NA
"7953","112_07c","$0.40","""""","""47""","""English""",42,"inductive",60,0.1,"laptop",5,5048,NA,"07c","2014 February 6 5am",NA
"7954","112_07c","$0.40","""""","""47""","""English""",43,"concrete",2050,2,"watch",9,3807,NA,"07c","2014 February 6 5am",NA
"7955","112_07c","$0.40","""""","""47""","""English""",44,"concrete",3450,4,"laptop",9,3754,NA,"07c","2014 February 6 5am",NA
"7956","112_07c","$0.40","""""","""47""","""English""",45,"inductive",20,0.5,"sweater",5,4696,NA,"07c","2014 February 6 5am",NA
"7957","112_07c","$0.40","""""","""47""","""English""",46,"concrete",180,1,"coffee maker",7,4111,NA,"07c","2014 February 6 5am",NA
"7958","112_07c","$0.40","""""","""47""","""English""",47,"concrete",180,2,"sweater",7,5737,NA,"07c","2014 February 6 5am",NA
"7959","112_07c","$0.40","""""","""47""","""English""",48,"inductive",250,3,"headphones",5,5493,NA,"07c","2014 February 6 5am",NA
"7960","112_07c","$0.40","""""","""47""","""English""",49,"inductive",6,0.1,"coffee maker",5,5151,NA,"07c","2014 February 6 5am",NA
"7961","112_07c","$0.40","""""","""47""","""English""",50,"concrete",700,0,"watch",9,3721,NA,"07c","2014 February 6 5am",NA
"7962","112_07c","$0.40","""""","""47""","""English""",51,"inductive",160,2,"headphones",5,5552,NA,"07c","2014 February 6 5am",NA
"7963","112_07c","$0.40","""""","""47""","""English""",52,"inductive",5,0.1,"sweater",5,3704,NA,"07c","2014 February 6 5am",NA
"7964","112_07c","$0.40","""""","""47""","""English""",53,"inductive",8,0.1,"headphones",5,4128,NA,"07c","2014 February 6 5am",NA
"7965","112_07c","$0.40","""""","""47""","""English""",54,"inductive",350,0.5,"watch",5,4447,NA,"07c","2014 February 6 5am",NA
"7966","113_07c","$0.40","""""","""23""","""English""",0,"concrete",120,0,"coffee maker",6,7289,NA,"07c","2014 February 6 5am",NA
"7967","113_07c","$0.40","""""","""23""","""English""",1,"concrete",350,3,"headphones",8,4124,NA,"07c","2014 February 6 5am",NA
"7968","113_07c","$0.40","""""","""23""","""English""",2,"inductive",0.63,0.01,"coffee maker",2,3766,NA,"07c","2014 February 6 5am",NA
"7969","113_07c","$0.40","""""","""23""","""English""",3,"concrete",1800,1,"laptop",9,3855,NA,"07c","2014 February 6 5am",NA
"7970","113_07c","$0.40","""""","""23""","""English""",4,"concrete",350,4,"coffee maker",7,4085,NA,"07c","2014 February 6 5am",NA
"7971","113_07c","$0.40","""""","""23""","""English""",5,"concrete",2700,3,"watch",9,3627,NA,"07c","2014 February 6 5am",NA
"7972","113_07c","$0.40","""""","""23""","""English""",6,"inductive",80,1,"headphones",6,6418,NA,"07c","2014 February 6 5am",NA
"7973","113_07c","$0.40","""""","""23""","""English""",7,"inductive",40,0.5,"headphones",7,4248,NA,"07c","2014 February 6 5am",NA
"7974","113_07c","$0.40","""""","""23""","""English""",8,"inductive",7,0.01,"watch",8,4378,NA,"07c","2014 February 6 5am",NA
"7975","113_07c","$0.40","""""","""23""","""English""",9,"inductive",650,1,"watch",2,6778,NA,"07c","2014 February 6 5am",NA
"7976","113_07c","$0.40","""""","""23""","""English""",10,"concrete",130,1,"sweater",6,4736,NA,"07c","2014 February 6 5am",NA
"7977","113_07c","$0.40","""""","""23""","""English""",11,"concrete",300,4,"sweater",8,2928,NA,"07c","2014 February 6 5am",NA
"7978","113_07c","$0.40","""""","""23""","""English""",12,"concrete",120,0,"headphones",4,3627,NA,"07c","2014 February 6 5am",NA
"7979","113_07c","$0.40","""""","""23""","""English""",13,"inductive",1700,3,"laptop",1,4719,NA,"07c","2014 February 6 5am",NA
"7980","113_07c","$0.40","""""","""23""","""English""",14,"inductive",0.79,0.01,"headphones",4,78759,NA,"07c","2014 February 6 5am",NA
"7981","113_07c","$0.40","""""","""23""","""English""",15,"inductive",60,1,"coffee maker",6,1635,NA,"07c","2014 February 6 5am",NA
"7982","113_07c","$0.40","""""","""23""","""English""",16,"inductive",130,2,"coffee maker",5,3516,NA,"07c","2014 February 6 5am",NA
"7983","113_07c","$0.40","""""","""23""","""English""",17,"concrete",3350,4,"watch",9,4235,NA,"07c","2014 February 6 5am",NA
"7984","113_07c","$0.40","""""","""23""","""English""",18,"inductive",1150,2,"laptop",5,2954,NA,"07c","2014 February 6 5am",NA
"7985","113_07c","$0.40","""""","""23""","""English""",19,"concrete",200,1,"headphones",7,4042,NA,"07c","2014 February 6 5am",NA
"7986","113_07c","$0.40","""""","""23""","""English""",20,"inductive",5,0.1,"sweater",8,3146,NA,"07c","2014 February 6 5am",NA
"7987","113_07c","$0.40","""""","""23""","""English""",21,"inductive",6,0.01,"laptop",8,2103,NA,"07c","2014 February 6 5am",NA
"7988","113_07c","$0.40","""""","""23""","""English""",22,"inductive",30,0.5,"coffee maker",7,6107,NA,"07c","2014 February 6 5am",NA
"7989","113_07c","$0.40","""""","""23""","""English""",23,"inductive",160,2,"headphones",5,4210,NA,"07c","2014 February 6 5am",NA
"7990","113_07c","$0.40","""""","""23""","""English""",24,"concrete",180,1,"coffee maker",7,2479,NA,"07c","2014 February 6 5am",NA
"7991","113_07c","$0.40","""""","""23""","""English""",25,"inductive",0.49,0.01,"sweater",9,3427,NA,"07c","2014 February 6 5am",NA
"7992","113_07c","$0.40","""""","""23""","""English""",26,"inductive",50,1,"sweater",7,3659,NA,"07c","2014 February 6 5am",NA
"7993","113_07c","$0.40","""""","""23""","""English""",27,"inductive",250,3,"headphones",4,2751,NA,"07c","2014 February 6 5am",NA
"7994","113_07c","$0.40","""""","""23""","""English""",28,"inductive",190,3,"coffee maker",4,2925,NA,"07c","2014 February 6 5am",NA
"7995","113_07c","$0.40","""""","""23""","""English""",29,"inductive",20,0.5,"sweater",7,2463,NA,"07c","2014 February 6 5am",NA
"7996","113_07c","$0.40","""""","""23""","""English""",30,"concrete",2350,2,"laptop",9,2736,NA,"07c","2014 February 6 5am",NA
"7997","113_07c","$0.40","""""","""23""","""English""",31,"concrete",250,3,"sweater",8,3377,NA,"07c","2014 February 6 5am",NA
"7998","113_07c","$0.40","""""","""23""","""English""",32,"concrete",2900,3,"laptop",9,2892,NA,"07c","2014 February 6 5am",NA
"7999","113_07c","$0.40","""""","""23""","""English""",33,"inductive",550,1,"laptop",6,4531,NA,"07c","2014 February 6 5am",NA
"8000","113_07c","$0.40","""""","""23""","""English""",34,"inductive",70,0.1,"watch",6,2906,NA,"07c","2014 February 6 5am",NA
"8001","113_07c","$0.40","""""","""23""","""English""",35,"concrete",80,0,"sweater",7,1607,NA,"07c","2014 February 6 5am",NA
"8002","113_07c","$0.40","""""","""23""","""English""",36,"inductive",150,3,"sweater",6,2140,NA,"07c","2014 February 6 5am",NA
"8003","113_07c","$0.40","""""","""23""","""English""",37,"inductive",100,2,"sweater",5,1338,NA,"07c","2014 February 6 5am",NA
"8004","113_07c","$0.40","""""","""23""","""English""",38,"inductive",1950,3,"watch",8,1196,NA,"07c","2014 February 6 5am",NA
"8005","113_07c","$0.40","""""","""23""","""English""",39,"inductive",8,0.1,"headphones",6,1229,NA,"07c","2014 February 6 5am",NA
"8006","113_07c","$0.40","""""","""23""","""English""",40,"concrete",300,2,"headphones",8,3133,NA,"07c","2014 February 6 5am",NA
"8007","113_07c","$0.40","""""","""23""","""English""",41,"inductive",350,0.5,"watch",6,2816,NA,"07c","2014 February 6 5am",NA
"8008","113_07c","$0.40","""""","""23""","""English""",42,"inductive",60,0.1,"laptop",6,1373,NA,"07c","2014 February 6 5am",NA
"8009","113_07c","$0.40","""""","""23""","""English""",43,"concrete",250,2,"coffee maker",6,1655,NA,"07c","2014 February 6 5am",NA
"8010","113_07c","$0.40","""""","""23""","""English""",44,"concrete",180,2,"sweater",7,2959,NA,"07c","2014 February 6 5am",NA
"8011","113_07c","$0.40","""""","""23""","""English""",45,"concrete",1200,0,"laptop",6,3172,NA,"07c","2014 February 6 5am",NA
"8012","113_07c","$0.40","""""","""23""","""English""",46,"concrete",700,0,"watch",6,2881,NA,"07c","2014 February 6 5am",NA
"8013","113_07c","$0.40","""""","""23""","""English""",47,"concrete",1400,1,"watch",8,2274,NA,"07c","2014 February 6 5am",NA
"8014","113_07c","$0.40","""""","""23""","""English""",48,"concrete",450,4,"headphones",9,3098,NA,"07c","2014 February 6 5am",NA
"8015","113_07c","$0.40","""""","""23""","""English""",49,"inductive",6,0.1,"coffee maker",8,3077,NA,"07c","2014 February 6 5am",NA
"8016","113_07c","$0.40","""""","""23""","""English""",50,"concrete",2050,2,"watch",9,2734,NA,"07c","2014 February 6 5am",NA
"8017","113_07c","$0.40","""""","""23""","""English""",51,"inductive",1300,2,"watch",4,3756,NA,"07c","2014 February 6 5am",NA
"8018","113_07c","$0.40","""""","""23""","""English""",52,"inductive",300,0.5,"laptop",6,3801,NA,"07c","2014 February 6 5am",NA
"8019","113_07c","$0.40","""""","""23""","""English""",53,"concrete",3450,4,"laptop",9,2684,NA,"07c","2014 February 6 5am",NA
"8020","113_07c","$0.40","""""","""23""","""English""",54,"concrete",300,3,"coffee maker",8,2736,NA,"07c","2014 February 6 5am",NA
"8021","114_07c","$0.40","""""","""43""","""English""",0,"concrete",2050,2,"watch",9,4875,NA,"07c","2014 February 6 5am",NA
"8022","114_07c","$0.40","""""","""43""","""English""",1,"concrete",300,3,"coffee maker",9,3502,NA,"07c","2014 February 6 5am",NA
"8023","114_07c","$0.40","""""","""43""","""English""",2,"concrete",3450,4,"laptop",9,4353,NA,"07c","2014 February 6 5am",NA
"8024","114_07c","$0.40","""""","""43""","""English""",3,"concrete",1800,1,"laptop",7,5521,NA,"07c","2014 February 6 5am",NA
"8025","114_07c","$0.40","""""","""43""","""English""",4,"inductive",70,0.1,"watch",9,10017,NA,"07c","2014 February 6 5am",NA
"8026","114_07c","$0.40","""""","""43""","""English""",5,"inductive",0.49,0.01,"sweater",9,5145,NA,"07c","2014 February 6 5am",NA
"8027","114_07c","$0.40","""""","""43""","""English""",6,"inductive",250,3,"headphones",2,11056,NA,"07c","2014 February 6 5am",NA
"8028","114_07c","$0.40","""""","""43""","""English""",7,"inductive",30,0.5,"coffee maker",9,5522,NA,"07c","2014 February 6 5am",NA
"8029","114_07c","$0.40","""""","""43""","""English""",8,"concrete",1200,0,"laptop",5,6472,NA,"07c","2014 February 6 5am",NA
"8030","114_07c","$0.40","""""","""43""","""English""",9,"inductive",350,0.5,"watch",4,7666,NA,"07c","2014 February 6 5am",NA
"8031","114_07c","$0.40","""""","""43""","""English""",10,"concrete",450,4,"headphones",9,6056,NA,"07c","2014 February 6 5am",NA
"8032","114_07c","$0.40","""""","""43""","""English""",11,"inductive",1150,2,"laptop",3,7073,NA,"07c","2014 February 6 5am",NA
"8033","114_07c","$0.40","""""","""43""","""English""",12,"inductive",100,2,"sweater",4,4768,NA,"07c","2014 February 6 5am",NA
"8034","114_07c","$0.40","""""","""43""","""English""",13,"inductive",5,0.1,"sweater",9,4880,NA,"07c","2014 February 6 5am",NA
"8035","114_07c","$0.40","""""","""43""","""English""",14,"inductive",40,0.5,"headphones",9,4497,NA,"07c","2014 February 6 5am",NA
"8036","114_07c","$0.40","""""","""43""","""English""",15,"concrete",130,1,"sweater",8,6169,NA,"07c","2014 February 6 5am",NA
"8037","114_07c","$0.40","""""","""43""","""English""",16,"concrete",300,2,"headphones",8,3592,NA,"07c","2014 February 6 5am",NA
"8038","114_07c","$0.40","""""","""43""","""English""",17,"concrete",120,0,"coffee maker",8,3864,NA,"07c","2014 February 6 5am",NA
"8039","114_07c","$0.40","""""","""43""","""English""",18,"inductive",0.63,0.01,"coffee maker",9,4145,NA,"07c","2014 February 6 5am",NA
"8040","114_07c","$0.40","""""","""43""","""English""",19,"concrete",1400,1,"watch",9,3944,NA,"07c","2014 February 6 5am",NA
"8041","114_07c","$0.40","""""","""43""","""English""",20,"inductive",300,0.5,"laptop",8,6498,NA,"07c","2014 February 6 5am",NA
"8042","114_07c","$0.40","""""","""43""","""English""",21,"inductive",20,0.5,"sweater",9,4936,NA,"07c","2014 February 6 5am",NA
"8043","114_07c","$0.40","""""","""43""","""English""",22,"inductive",50,1,"sweater",9,3888,NA,"07c","2014 February 6 5am",NA
"8044","114_07c","$0.40","""""","""43""","""English""",23,"inductive",130,2,"coffee maker",4,6513,NA,"07c","2014 February 6 5am",NA
"8045","114_07c","$0.40","""""","""43""","""English""",24,"concrete",200,1,"headphones",3,4936,NA,"07c","2014 February 6 5am",NA
"8046","114_07c","$0.40","""""","""43""","""English""",25,"inductive",1700,3,"laptop",2,4080,NA,"07c","2014 February 6 5am",NA
"8047","114_07c","$0.40","""""","""43""","""English""",26,"concrete",350,4,"coffee maker",9,4721,NA,"07c","2014 February 6 5am",NA
"8048","114_07c","$0.40","""""","""43""","""English""",27,"inductive",160,2,"headphones",5,6201,NA,"07c","2014 February 6 5am",NA
"8049","114_07c","$0.40","""""","""43""","""English""",28,"concrete",350,3,"headphones",7,4664,NA,"07c","2014 February 6 5am",NA
"8050","114_07c","$0.40","""""","""43""","""English""",29,"concrete",700,0,"watch",9,3689,NA,"07c","2014 February 6 5am",NA
"8051","114_07c","$0.40","""""","""43""","""English""",30,"concrete",2900,3,"laptop",9,2424,NA,"07c","2014 February 6 5am",NA
"8052","114_07c","$0.40","""""","""43""","""English""",31,"inductive",1950,3,"watch",2,7425,NA,"07c","2014 February 6 5am",NA
"8053","114_07c","$0.40","""""","""43""","""English""",32,"inductive",7,0.01,"watch",9,4216,NA,"07c","2014 February 6 5am",NA
"8054","114_07c","$0.40","""""","""43""","""English""",33,"concrete",180,2,"sweater",6,6224,NA,"07c","2014 February 6 5am",NA
"8055","114_07c","$0.40","""""","""43""","""English""",34,"inductive",550,1,"laptop",6,3849,NA,"07c","2014 February 6 5am",NA
"8056","114_07c","$0.40","""""","""43""","""English""",35,"inductive",60,0.1,"laptop",9,4769,NA,"07c","2014 February 6 5am",NA
"8057","114_07c","$0.40","""""","""43""","""English""",36,"concrete",300,4,"sweater",9,3160,NA,"07c","2014 February 6 5am",NA
"8058","114_07c","$0.40","""""","""43""","""English""",37,"concrete",120,0,"headphones",2,6552,NA,"07c","2014 February 6 5am",NA
"8059","114_07c","$0.40","""""","""43""","""English""",38,"inductive",8,0.1,"headphones",9,4202,NA,"07c","2014 February 6 5am",NA
"8060","114_07c","$0.40","""""","""43""","""English""",39,"inductive",1300,2,"watch",4,4753,NA,"07c","2014 February 6 5am",NA
"8061","114_07c","$0.40","""""","""43""","""English""",40,"inductive",190,3,"coffee maker",4,5528,NA,"07c","2014 February 6 5am",NA
"8062","114_07c","$0.40","""""","""43""","""English""",41,"concrete",80,0,"sweater",4,5665,NA,"07c","2014 February 6 5am",NA
"8063","114_07c","$0.40","""""","""43""","""English""",42,"inductive",6,0.01,"laptop",9,3584,NA,"07c","2014 February 6 5am",NA
"8064","114_07c","$0.40","""""","""43""","""English""",43,"inductive",650,1,"watch",4,5337,NA,"07c","2014 February 6 5am",NA
"8065","114_07c","$0.40","""""","""43""","""English""",44,"concrete",2350,2,"laptop",9,2976,NA,"07c","2014 February 6 5am",NA
"8066","114_07c","$0.40","""""","""43""","""English""",45,"inductive",6,0.1,"coffee maker",9,3072,NA,"07c","2014 February 6 5am",NA
"8067","114_07c","$0.40","""""","""43""","""English""",46,"inductive",80,1,"headphones",9,2889,NA,"07c","2014 February 6 5am",NA
"8068","114_07c","$0.40","""""","""43""","""English""",47,"inductive",150,3,"sweater",3,7144,NA,"07c","2014 February 6 5am",NA
"8069","114_07c","$0.40","""""","""43""","""English""",48,"inductive",0.79,0.01,"headphones",9,3224,NA,"07c","2014 February 6 5am",NA
"8070","114_07c","$0.40","""""","""43""","""English""",49,"concrete",180,1,"coffee maker",9,3176,NA,"07c","2014 February 6 5am",NA
"8071","114_07c","$0.40","""""","""43""","""English""",50,"concrete",3350,4,"watch",9,2353,NA,"07c","2014 February 6 5am",NA
"8072","114_07c","$0.40","""""","""43""","""English""",51,"concrete",2700,3,"watch",9,4081,NA,"07c","2014 February 6 5am",NA
"8073","114_07c","$0.40","""""","""43""","""English""",52,"concrete",250,3,"sweater",9,2664,NA,"07c","2014 February 6 5am",NA
"8074","114_07c","$0.40","""""","""43""","""English""",53,"concrete",250,2,"coffee maker",9,3329,NA,"07c","2014 February 6 5am",NA
"8075","114_07c","$0.40","""""","""43""","""English""",54,"inductive",60,1,"coffee maker",9,3255,NA,"07c","2014 February 6 5am",NA
"8076","115_07c","$0.40","""""","""24""","""English""",0,"concrete",1200,0,"laptop",7,5476,NA,"07c","2014 February 6 5am",NA
"8077","115_07c","$0.40","""""","""24""","""English""",1,"inductive",60,0.1,"laptop",5,7058,NA,"07c","2014 February 6 5am",NA
"8078","115_07c","$0.40","""""","""24""","""English""",2,"inductive",100,2,"sweater",9,5385,NA,"07c","2014 February 6 5am",NA
"8079","115_07c","$0.40","""""","""24""","""English""",3,"concrete",2050,2,"watch",9,3698,NA,"07c","2014 February 6 5am",NA
"8080","115_07c","$0.40","""""","""24""","""English""",4,"concrete",300,2,"headphones",9,4294,NA,"07c","2014 February 6 5am",NA
"8081","115_07c","$0.40","""""","""24""","""English""",5,"concrete",300,3,"coffee maker",9,2382,NA,"07c","2014 February 6 5am",NA
"8082","115_07c","$0.40","""""","""24""","""English""",6,"inductive",6,0.01,"laptop",9,3829,NA,"07c","2014 February 6 5am",NA
"8083","115_07c","$0.40","""""","""24""","""English""",7,"concrete",3450,4,"laptop",9,3502,NA,"07c","2014 February 6 5am",NA
"8084","115_07c","$0.40","""""","""24""","""English""",8,"concrete",300,4,"sweater",9,2471,NA,"07c","2014 February 6 5am",NA
"8085","115_07c","$0.40","""""","""24""","""English""",9,"inductive",650,1,"watch",5,5172,NA,"07c","2014 February 6 5am",NA
"8086","115_07c","$0.40","""""","""24""","""English""",10,"concrete",2900,3,"laptop",9,11396,NA,"07c","2014 February 6 5am",NA
