"response","dollar_amount","level","qtype","item","phrasing","workerid","language","age","education","comments"
-1,900,2,"concrete","laptop","relative_clause","15","English",34,"3","N/A"
2,57,2,"concrete","sweater","relative_clause","15","English",34,"3","N/A"
0,900,3,"concrete","watch","relative_clause","15","English",34,"3","N/A"
2,350,0,"concrete","laptop","relative_clause","15","English",34,"3","N/A"
3,600,1,"concrete","laptop","relative_clause","15","English",34,"3","N/A"
1,2,0,"inductive","coffee maker","relative_clause","15","English",34,"3","N/A"
-2,25.8,1,"inductive","headphones","relative_clause","15","English",34,"3","N/A"
1,140,3,"inductive","coffee maker","relative_clause","15","English",34,"3","N/A"
0,1850,4,"inductive","laptop","relative_clause","15","English",34,"3","N/A"
2,84,2,"concrete","coffee maker","relative_clause","15","English",34,"3","N/A"
2,180.6,3,"inductive","headphones","relative_clause","15","English",34,"3","N/A"
1,60,1,"concrete","headphones","relative_clause","15","English",34,"3","N/A"
1,450,2,"concrete","watch","relative_clause","16","English",27,"3",""
-4,124,3,"concrete","coffee maker","relative_clause","16","English",27,"3",""
2,2000,4,"concrete","watch","relative_clause","16","English",27,"3",""
-4,258,4,"inductive","headphones","relative_clause","16","English",27,"3",""
2,85.5,2,"inductive","sweater","relative_clause","16","English",27,"3",""
4,24,0,"inductive","watch","relative_clause","16","English",27,"3",""
-4,18,0,"concrete","sweater","relative_clause","16","English",27,"3",""
3,150,4,"concrete","sweater","relative_clause","16","English",27,"3",""
1,57,2,"concrete","sweater","relative_clause","16","English",27,"3",""
1,925,2,"inductive","laptop","relative_clause","16","English",27,"3",""
-4,1850,4,"inductive","laptop","relative_clause","16","English",27,"3",""
1,900,2,"concrete","laptop","relative_clause","16","English",27,"3",""
2,100,2,"inductive","coffee maker","relative_clause","16","English",27,"3",""
4,1200,2,"inductive","watch","relative_clause","16","English",27,"3",""
-4,24,0,"concrete","coffee maker","relative_clause","16","English",27,"3",""
4,20,1,"inductive","coffee maker","relative_clause","16","English",27,"3",""
0,140,3,"inductive","coffee maker","relative_clause","16","English",27,"3",""
0,36,1,"concrete","sweater","relative_clause","16","English",27,"3",""
4,1680,3,"inductive","watch","relative_clause","16","English",27,"3",""
0,188,4,"concrete","coffee maker","relative_clause","16","English",27,"3",""
3,234,4,"concrete","headphones","relative_clause","16","English",27,"3",""
-1,60,1,"concrete","headphones","relative_clause","16","English",27,"3",""
1,144,3,"concrete","headphones","relative_clause","16","English",27,"3",""
1,119.7,3,"inductive","sweater","relative_clause","16","English",27,"3",""
-4,350,0,"concrete","laptop","relative_clause","16","English",27,"3",""
-1,250,1,"concrete","watch","relative_clause","16","English",27,"3",""
-3,24,0,"concrete","headphones","relative_clause","16","English",27,"3",""
-2,52,1,"concrete","coffee maker","relative_clause","16","English",27,"3",""
3,2400,4,"inductive","watch","relative_clause","16","English",27,"3",""
4,1.71,0,"inductive","sweater","relative_clause","16","English",27,"3",""
0,96,2,"concrete","headphones","relative_clause","16","English",27,"3",""
-1,600,1,"concrete","laptop","relative_clause","16","English",27,"3",""
-2,200,4,"inductive","coffee maker","relative_clause","16","English",27,"3",""
4,25.8,1,"inductive","headphones","relative_clause","16","English",27,"3",""
4,1850,4,"concrete","laptop","relative_clause","16","English",27,"3",""
4,185,1,"inductive","laptop","relative_clause","16","English",27,"3",""
2,1250,3,"concrete","laptop","relative_clause","16","English",27,"3",""
2,900,3,"concrete","watch","relative_clause","16","English",27,"3",""
-3,171,4,"inductive","sweater","relative_clause","16","English",27,"3",""
4,17.1,1,"inductive","sweater","relative_clause","16","English",27,"3",""
0,84,2,"concrete","coffee maker","relative_clause","16","English",27,"3",""
4,2,0,"inductive","coffee maker","relative_clause","16","English",27,"3",""
1,180.6,3,"inductive","headphones","relative_clause","16","English",27,"3",""
4,18.5,0,"inductive","laptop","relative_clause","16","English",27,"3",""
-4,100,0,"concrete","watch","relative_clause","16","English",27,"3",""
0,129,2,"inductive","headphones","relative_clause","16","English",27,"3",""
4,2.58,0,"inductive","headphones","relative_clause","16","English",27,"3",""
1,87,3,"concrete","sweater","relative_clause","16","English",27,"3",""
4,240,1,"inductive","watch","relative_clause","16","English",27,"3",""
-1,1295,3,"inductive","laptop","relative_clause","16","English",27,"3",""
0,57,2,"concrete","sweater","relative_clause","17","english",31,"2",""
0,2.58,0,"inductive","headphones","relative_clause","17","english",31,"2",""
1,87,3,"concrete","sweater","relative_clause","17","english",31,"2",""
3,150,4,"concrete","sweater","relative_clause","17","english",31,"2",""
-4,1850,4,"inductive","laptop","relative_clause","17","english",31,"2",""
3,2,0,"inductive","coffee maker","relative_clause","17","english",31,"2",""
-1,180.6,3,"inductive","headphones","relative_clause","17","english",31,"2",""
-2,24,0,"concrete","headphones","relative_clause","17","english",31,"2",""
-4,1295,3,"inductive","laptop","relative_clause","17","english",31,"2",""
3,234,4,"concrete","headphones","relative_clause","17","english",31,"2",""
3,450,2,"concrete","watch","relative_clause","17","english",31,"2",""
1,144,3,"concrete","headphones","relative_clause","17","english",31,"2",""
3,1250,3,"concrete","laptop","relative_clause","17","english",31,"2",""
1,240,1,"inductive","watch","relative_clause","17","english",31,"2",""
0,85.5,2,"inductive","sweater","relative_clause","17","english",31,"2",""
-1,140,3,"inductive","coffee maker","relative_clause","17","english",31,"2",""
-4,350,0,"concrete","laptop","relative_clause","17","english",31,"2",""
1,124,3,"concrete","coffee maker","relative_clause","17","english",31,"2",""
0,18.5,0,"inductive","laptop","relative_clause","17","english",31,"2",""
-2,200,4,"inductive","coffee maker","relative_clause","17","english",31,"2",""
-3,52,1,"concrete","coffee maker","relative_clause","17","english",31,"2",""
-2,258,4,"inductive","headphones","relative_clause","17","english",31,"2",""
-2,36,1,"concrete","sweater","relative_clause","17","english",31,"2",""
4,2000,4,"concrete","watch","relative_clause","17","english",31,"2",""
0,20,1,"inductive","coffee maker","relative_clause","17","english",31,"2",""
-1,600,1,"concrete","laptop","relative_clause","17","english",31,"2",""
0,24,0,"inductive","watch","relative_clause","17","english",31,"2",""
0,129,2,"inductive","headphones","relative_clause","17","english",31,"2",""
-1,171,4,"inductive","sweater","relative_clause","17","english",31,"2",""
1,96,2,"concrete","headphones","relative_clause","17","english",31,"2",""
0,18,0,"concrete","sweater","relative_clause","17","english",31,"2",""
-2,100,2,"inductive","coffee maker","relative_clause","17","english",31,"2",""
1,900,2,"concrete","laptop","relative_clause","17","english",31,"2",""
3,900,3,"concrete","watch","relative_clause","17","english",31,"2",""
0,17.1,1,"inductive","sweater","relative_clause","17","english",31,"2",""
3,250,1,"concrete","watch","relative_clause","17","english",31,"2",""
4,1850,4,"concrete","laptop","relative_clause","17","english",31,"2",""
1,100,0,"concrete","watch","relative_clause","17","english",31,"2",""
0,60,1,"concrete","headphones","relative_clause","17","english",31,"2",""
-1,119.7,3,"inductive","sweater","relative_clause","17","english",31,"2",""
0,188,4,"concrete","coffee maker","relative_clause","17","english",31,"2",""
-4,1680,3,"inductive","watch","relative_clause","17","english",31,"2",""
-1,925,2,"inductive","laptop","relative_clause","17","english",31,"2",""
1,25.8,1,"inductive","headphones","relative_clause","17","english",31,"2",""
-4,24,0,"concrete","coffee maker","relative_clause","17","english",31,"2",""
-4,2400,4,"inductive","watch","relative_clause","17","english",31,"2",""
-1,84,2,"concrete","coffee maker","relative_clause","17","english",31,"2",""
0,185,1,"inductive","laptop","relative_clause","17","english",31,"2",""
-4,1200,2,"inductive","watch","relative_clause","17","english",31,"2",""
2,1.71,0,"inductive","sweater","relative_clause","17","english",31,"2",""
1,20,1,"inductive","coffee maker","relative_clause","18","English",27,"2",""
4,124,3,"concrete","coffee maker","relative_clause","18","English",27,"2",""
4,24,0,"inductive","watch","relative_clause","18","English",27,"2",""
2,900,3,"concrete","watch","relative_clause","18","English",27,"2",""
4,1200,2,"inductive","watch","relative_clause","18","English",27,"2",""
1,185,1,"inductive","laptop","relative_clause","18","English",27,"2",""
4,188,4,"concrete","coffee maker","relative_clause","18","English",27,"2",""
1,140,3,"inductive","coffee maker","relative_clause","18","English",27,"2",""
-4,180.6,3,"inductive","headphones","relative_clause","18","English",27,"2",""
-4,171,4,"inductive","sweater","relative_clause","18","English",27,"2",""
2,1250,3,"concrete","laptop","relative_clause","18","English",27,"2",""
0,60,1,"concrete","headphones","relative_clause","18","English",27,"2",""
-4,925,2,"inductive","laptop","relative_clause","18","English",27,"2",""
3,144,3,"concrete","headphones","relative_clause","18","English",27,"2",""
4,234,4,"concrete","headphones","relative_clause","18","English",27,"2",""
-4,24,0,"concrete","coffee maker","relative_clause","18","English",27,"2",""
-4,1850,4,"inductive","laptop","relative_clause","18","English",27,"2",""
2,87,3,"concrete","sweater","relative_clause","18","English",27,"2",""
2,25.8,1,"inductive","headphones","relative_clause","18","English",27,"2",""
-4,2400,4,"inductive","watch","relative_clause","18","English",27,"2",""
-4,250,1,"concrete","watch","relative_clause","18","English",27,"2",""
1,129,2,"inductive","headphones","relative_clause","18","English",27,"2",""
-4,258,4,"inductive","headphones","relative_clause","18","English",27,"2",""
4,2,0,"inductive","coffee maker","relative_clause","18","English",27,"2",""
0,57,2,"concrete","sweater","relative_clause","18","English",27,"2",""
-4,18,0,"concrete","sweater","relative_clause","18","English",27,"2",""
-4,200,4,"inductive","coffee maker","relative_clause","18","English",27,"2",""
3,1850,4,"concrete","laptop","relative_clause","18","English",27,"2",""
0,900,2,"concrete","laptop","relative_clause","18","English",27,"2",""
-4,100,0,"concrete","watch","relative_clause","18","English",27,"2",""
1,96,2,"concrete","headphones","relative_clause","18","English",27,"2",""
3,2000,4,"concrete","watch","relative_clause","18","English",27,"2",""
-2,100,2,"inductive","coffee maker","relative_clause","18","English",27,"2",""
-4,1680,3,"inductive","watch","relative_clause","18","English",27,"2",""
-4,350,0,"concrete","laptop","relative_clause","18","English",27,"2",""
4,18.5,0,"inductive","laptop","relative_clause","18","English",27,"2",""
-4,1295,3,"inductive","laptop","relative_clause","18","English",27,"2",""
-4,85.5,2,"inductive","sweater","relative_clause","18","English",27,"2",""
-4,119.7,3,"inductive","sweater","relative_clause","18","English",27,"2",""
4,2.58,0,"inductive","headphones","relative_clause","18","English",27,"2",""
0,450,2,"concrete","watch","relative_clause","18","English",27,"2",""
-4,36,1,"concrete","sweater","relative_clause","18","English",27,"2",""
-4,600,1,"concrete","laptop","relative_clause","18","English",27,"2",""
0,52,1,"concrete","coffee maker","relative_clause","18","English",27,"2",""
4,150,4,"concrete","sweater","relative_clause","18","English",27,"2",""
2,240,1,"inductive","watch","relative_clause","18","English",27,"2",""
4,17.1,1,"inductive","sweater","relative_clause","18","English",27,"2",""
-4,24,0,"concrete","headphones","relative_clause","18","English",27,"2",""
2,84,2,"concrete","coffee maker","relative_clause","18","English",27,"2",""
4,1.71,0,"inductive","sweater","relative_clause","18","English",27,"2",""
-3,85.5,2,"inductive","sweater","relative_clause","19","English",29,"3",""
3,2.58,0,"inductive","headphones","relative_clause","19","English",29,"3",""
-3,180.6,3,"inductive","headphones","relative_clause","19","English",29,"3",""
-3,2400,4,"inductive","watch","relative_clause","19","English",29,"3",""
3,900,2,"concrete","laptop","relative_clause","19","English",29,"3",""
3,2000,4,"concrete","watch","relative_clause","19","English",29,"3",""
3,1.71,0,"inductive","sweater","relative_clause","19","English",29,"3",""
3,84,2,"concrete","coffee maker","relative_clause","19","English",29,"3",""
3,2,0,"inductive","coffee maker","relative_clause","19","English",29,"3",""
0,185,1,"inductive","laptop","relative_clause","19","English",29,"3",""
2,87,3,"concrete","sweater","relative_clause","19","English",29,"3",""
-3,1850,4,"inductive","laptop","relative_clause","19","English",29,"3",""
-4,18,0,"concrete","sweater","relative_clause","19","English",29,"3",""
-3,925,2,"inductive","laptop","relative_clause","19","English",29,"3",""
2,144,3,"concrete","headphones","relative_clause","19","English",29,"3",""
-2,200,4,"inductive","coffee maker","relative_clause","19","English",29,"3",""
4,1850,4,"concrete","laptop","relative_clause","19","English",29,"3",""
0,600,1,"concrete","laptop","relative_clause","19","English",29,"3",""
-3,1680,3,"inductive","watch","relative_clause","19","English",29,"3",""
0,57,2,"concrete","sweater","relative_clause","19","English",29,"3",""
0,60,1,"concrete","headphones","relative_clause","19","English",29,"3",""
-1,171,4,"inductive","sweater","relative_clause","19","English",29,"3",""
2,25.8,1,"inductive","headphones","relative_clause","19","English",29,"3",""
0,52,1,"concrete","coffee maker","relative_clause","19","English",29,"3",""
-2,129,2,"inductive","headphones","relative_clause","19","English",29,"3",""
0,240,1,"inductive","watch","relative_clause","19","English",29,"3",""
0,100,2,"inductive","coffee maker","relative_clause","19","English",29,"3",""
-3,1200,2,"inductive","watch","relative_clause","19","English",29,"3",""
2,124,3,"concrete","coffee maker","relative_clause","19","English",29,"3",""
1,96,2,"concrete","headphones","relative_clause","19","English",29,"3",""
-1,100,0,"concrete","watch","relative_clause","19","English",29,"3",""
0,250,1,"concrete","watch","relative_clause","19","English",29,"3",""
-2,24,0,"concrete","headphones","relative_clause","19","English",29,"3",""
-3,1295,3,"inductive","laptop","relative_clause","19","English",29,"3",""
1,150,4,"concrete","sweater","relative_clause","19","English",29,"3",""
-4,24,0,"concrete","coffee maker","relative_clause","19","English",29,"3",""
2,188,4,"concrete","coffee maker","relative_clause","19","English",29,"3",""
2,900,3,"concrete","watch","relative_clause","19","English",29,"3",""
-2,36,1,"concrete","sweater","relative_clause","19","English",29,"3",""
2,234,4,"concrete","headphones","relative_clause","19","English",29,"3",""
1,450,2,"concrete","watch","relative_clause","19","English",29,"3",""
2,24,0,"inductive","watch","relative_clause","19","English",29,"3",""
3,17.1,1,"inductive","sweater","relative_clause","19","English",29,"3",""
-3,350,0,"concrete","laptop","relative_clause","19","English",29,"3",""
-2,258,4,"inductive","headphones","relative_clause","19","English",29,"3",""
3,18.5,0,"inductive","laptop","relative_clause","19","English",29,"3",""
-2,119.7,3,"inductive","sweater","relative_clause","19","English",29,"3",""
3,20,1,"inductive","coffee maker","relative_clause","19","English",29,"3",""
2,1250,3,"concrete","laptop","relative_clause","19","English",29,"3",""
-2,140,3,"inductive","coffee maker","relative_clause","19","English",29,"3",""
0,240,1,"inductive","watch","relative_clause","20","English",30,"2",""
4,17.1,1,"inductive","sweater","relative_clause","20","English",30,"2",""
-2,450,2,"concrete","watch","relative_clause","20","English",30,"2",""
4,24,0,"inductive","watch","relative_clause","20","English",30,"2",""
-3,200,4,"inductive","coffee maker","relative_clause","20","English",30,"2",""
-4,1295,3,"inductive","laptop","relative_clause","20","English",30,"2",""
-4,144,3,"concrete","headphones","relative_clause","20","English",30,"2",""
-4,52,1,"concrete","coffee maker","relative_clause","20","English",30,"2",""
-2,1200,2,"inductive","watch","relative_clause","20","English",30,"2",""
-2,119.7,3,"inductive","sweater","relative_clause","20","English",30,"2",""
4,2.58,0,"inductive","headphones","relative_clause","20","English",30,"2",""
-4,250,1,"concrete","watch","relative_clause","20","English",30,"2",""
-4,171,4,"inductive","sweater","relative_clause","20","English",30,"2",""
-4,180.6,3,"inductive","headphones","relative_clause","20","English",30,"2",""
-4,600,1,"concrete","laptop","relative_clause","20","English",30,"2",""
-4,60,1,"concrete","headphones","relative_clause","20","English",30,"2",""
4,900,3,"concrete","watch","relative_clause","20","English",30,"2",""
-4,925,2,"inductive","laptop","relative_clause","20","English",30,"2",""
-4,258,4,"inductive","headphones","relative_clause","20","English",30,"2",""
-3,1250,3,"concrete","laptop","relative_clause","20","English",30,"2",""
-2,100,2,"inductive","coffee maker","relative_clause","20","English",30,"2",""
-3,900,2,"concrete","laptop","relative_clause","20","English",30,"2",""
4,2,0,"inductive","coffee maker","relative_clause","20","English",30,"2",""
4,234,4,"concrete","headphones","relative_clause","20","English",30,"2",""
4,150,4,"concrete","sweater","relative_clause","20","English",30,"2",""
4,1.71,0,"inductive","sweater","relative_clause","20","English",30,"2",""
-4,129,2,"inductive","headphones","relative_clause","20","English",30,"2",""
-4,18,0,"concrete","sweater","relative_clause","20","English",30,"2",""
4,18.5,0,"inductive","laptop","relative_clause","20","English",30,"2",""
-4,1850,4,"inductive","laptop","relative_clause","20","English",30,"2",""
-3,87,3,"concrete","sweater","relative_clause","20","English",30,"2",""
-4,140,3,"inductive","coffee maker","relative_clause","20","English",30,"2",""
-4,36,1,"concrete","sweater","relative_clause","20","English",30,"2",""
-4,100,0,"concrete","watch","relative_clause","20","English",30,"2",""
-4,57,2,"concrete","sweater","relative_clause","20","English",30,"2",""
4,1850,4,"concrete","laptop","relative_clause","20","English",30,"2",""
-4,350,0,"concrete","laptop","relative_clause","20","English",30,"2",""
2,25.8,1,"inductive","headphones","relative_clause","20","English",30,"2",""
-4,84,2,"concrete","coffee maker","relative_clause","20","English",30,"2",""
-4,96,2,"concrete","headphones","relative_clause","20","English",30,"2",""
2,185,1,"inductive","laptop","relative_clause","20","English",30,"2",""
4,188,4,"concrete","coffee maker","relative_clause","20","English",30,"2",""
1,20,1,"inductive","coffee maker","relative_clause","20","English",30,"2",""
-4,2400,4,"inductive","watch","relative_clause","20","English",30,"2",""
-4,1680,3,"inductive","watch","relative_clause","20","English",30,"2",""
-3,85.5,2,"inductive","sweater","relative_clause","20","English",30,"2",""
4,2000,4,"concrete","watch","relative_clause","20","English",30,"2",""
4,124,3,"concrete","coffee maker","relative_clause","20","English",30,"2",""
-4,24,0,"concrete","headphones","relative_clause","20","English",30,"2",""
-4,24,0,"concrete","coffee maker","relative_clause","20","English",30,"2",""
-2,1200,2,"inductive","watch","relative_clause","21","English",30,"2",""
3,188,4,"concrete","coffee maker","relative_clause","21","English",30,"2",""
-2,2400,4,"inductive","watch","relative_clause","21","English",30,"2",""
-4,24,0,"concrete","headphones","relative_clause","21","English",30,"2",""
2,144,3,"concrete","headphones","relative_clause","21","English",30,"2",""
-3,171,4,"inductive","sweater","relative_clause","21","English",30,"2",""
-4,140,3,"inductive","coffee maker","relative_clause","21","English",30,"2",""
0,84,2,"concrete","coffee maker","relative_clause","21","English",30,"2",""
4,2000,4,"concrete","watch","relative_clause","21","English",30,"2",""
-3,85.5,2,"inductive","sweater","relative_clause","21","English",30,"2",""
-4,18,0,"concrete","sweater","relative_clause","21","English",30,"2",""
2,24,0,"inductive","watch","relative_clause","21","English",30,"2",""
-4,24,0,"concrete","coffee maker","relative_clause","21","English",30,"2",""
-3,258,4,"inductive","headphones","relative_clause","21","English",30,"2",""
-2,250,1,"concrete","watch","relative_clause","21","English",30,"2",""
-1,185,1,"inductive","laptop","relative_clause","21","English",30,"2",""
0,25.8,1,"inductive","headphones","relative_clause","21","English",30,"2",""
4,1.71,0,"inductive","sweater","relative_clause","21","English",30,"2",""
4,1250,3,"concrete","laptop","relative_clause","21","English",30,"2",""
4,234,4,"concrete","headphones","relative_clause","21","English",30,"2",""
-1,129,2,"inductive","headphones","relative_clause","21","English",30,"2",""
-1,100,2,"inductive","coffee maker","relative_clause","21","English",30,"2",""
1,450,2,"concrete","watch","relative_clause","21","English",30,"2",""
0,96,2,"concrete","headphones","relative_clause","21","English",30,"2",""
2,87,3,"concrete","sweater","relative_clause","21","English",30,"2",""
4,150,4,"concrete","sweater","relative_clause","21","English",30,"2",""
0,60,1,"concrete","headphones","relative_clause","21","English",30,"2",""
-1,1295,3,"inductive","laptop","relative_clause","21","English",30,"2",""
-3,100,0,"concrete","watch","relative_clause","21","English",30,"2",""
2,124,3,"concrete","coffee maker","relative_clause","21","English",30,"2",""
-2,52,1,"concrete","coffee maker","relative_clause","21","English",30,"2",""
2,20,1,"inductive","coffee maker","relative_clause","21","English",30,"2",""
3,240,1,"inductive","watch","relative_clause","21","English",30,"2",""
4,2,0,"inductive","coffee maker","relative_clause","21","English",30,"2",""
4,2.58,0,"inductive","headphones","relative_clause","21","English",30,"2",""
4,900,3,"concrete","watch","relative_clause","21","English",30,"2",""
-3,1680,3,"inductive","watch","relative_clause","21","English",30,"2",""
2,57,2,"concrete","sweater","relative_clause","21","English",30,"2",""
4,18.5,0,"inductive","laptop","relative_clause","21","English",30,"2",""
-2,180.6,3,"inductive","headphones","relative_clause","21","English",30,"2",""
-1,36,1,"concrete","sweater","relative_clause","21","English",30,"2",""
-3,200,4,"inductive","coffee maker","relative_clause","21","English",30,"2",""
-3,1850,4,"inductive","laptop","relative_clause","21","English",30,"2",""
-1,925,2,"inductive","laptop","relative_clause","21","English",30,"2",""
1,17.1,1,"inductive","sweater","relative_clause","21","English",30,"2",""
1,900,2,"concrete","laptop","relative_clause","21","English",30,"2",""
0,600,1,"concrete","laptop","relative_clause","21","English",30,"2",""
-4,350,0,"concrete","laptop","relative_clause","21","English",30,"2",""
0,119.7,3,"inductive","sweater","relative_clause","21","English",30,"2",""
4,1850,4,"concrete","laptop","relative_clause","21","English",30,"2",""
-1,240,1,"inductive","watch","relative_clause","22","English",19,"2",""
4,1.71,0,"inductive","sweater","relative_clause","22","English",19,"2",""
0,17.1,1,"inductive","sweater","relative_clause","22","English",19,"2",""
-2,2400,4,"inductive","watch","relative_clause","22","English",19,"2",""
-1,140,3,"inductive","coffee maker","relative_clause","22","English",19,"2",""
2,2,0,"inductive","coffee maker","relative_clause","22","English",19,"2",""
1,36,1,"concrete","sweater","relative_clause","22","English",19,"2",""
4,900,3,"concrete","watch","relative_clause","22","English",19,"2",""
-1,900,2,"concrete","laptop","relative_clause","22","English",19,"2",""
2,87,3,"concrete","sweater","relative_clause","22","English",19,"2",""
-1,100,0,"concrete","watch","relative_clause","22","English",19,"2",""
1,2.58,0,"inductive","headphones","relative_clause","22","English",19,"2",""
1,234,4,"concrete","headphones","relative_clause","22","English",19,"2",""
-1,1200,2,"inductive","watch","relative_clause","22","English",19,"2",""
-1,20,1,"inductive","coffee maker","relative_clause","22","English",19,"2",""
-4,350,0,"concrete","laptop","relative_clause","22","English",19,"2",""
1,185,1,"inductive","laptop","relative_clause","22","English",19,"2",""
-2,1295,3,"inductive","laptop","relative_clause","22","English",19,"2",""
1,188,4,"concrete","coffee maker","relative_clause","22","English",19,"2",""
-2,1250,3,"concrete","laptop","relative_clause","22","English",19,"2",""
-2,1850,4,"inductive","laptop","relative_clause","22","English",19,"2",""
2,57,2,"concrete","sweater","relative_clause","22","English",19,"2",""
4,2000,4,"concrete","watch","relative_clause","22","English",19,"2",""
-2,171,4,"inductive","sweater","relative_clause","22","English",19,"2",""
1,144,3,"concrete","headphones","relative_clause","22","English",19,"2",""
2,258,4,"inductive","headphones","relative_clause","22","English",19,"2",""
1,24,0,"inductive","watch","relative_clause","22","English",19,"2",""
3,18.5,0,"inductive","laptop","relative_clause","22","English",19,"2",""
-1,1680,3,"inductive","watch","relative_clause","22","English",19,"2",""
2,84,2,"concrete","coffee maker","relative_clause","22","English",19,"2",""
0,100,2,"inductive","coffee maker","relative_clause","22","English",19,"2",""
3,1850,4,"concrete","laptop","relative_clause","22","English",19,"2",""
4,450,2,"concrete","watch","relative_clause","22","English",19,"2",""
-1,119.7,3,"inductive","sweater","relative_clause","22","English",19,"2",""
1,52,1,"concrete","coffee maker","relative_clause","22","English",19,"2",""
2,150,4,"concrete","sweater","relative_clause","22","English",19,"2",""
-2,129,2,"inductive","headphones","relative_clause","22","English",19,"2",""
-1,180.6,3,"inductive","headphones","relative_clause","22","English",19,"2",""
-4,24,0,"concrete","headphones","relative_clause","22","English",19,"2",""
-1,200,4,"inductive","coffee maker","relative_clause","22","English",19,"2",""
1,25.8,1,"inductive","headphones","relative_clause","22","English",19,"2",""
0,124,3,"concrete","coffee maker","relative_clause","22","English",19,"2",""
1,250,1,"concrete","watch","relative_clause","22","English",19,"2",""
-2,60,1,"concrete","headphones","relative_clause","22","English",19,"2",""
-1,85.5,2,"inductive","sweater","relative_clause","22","English",19,"2",""
1,96,2,"concrete","headphones","relative_clause","22","English",19,"2",""
-2,24,0,"concrete","coffee maker","relative_clause","22","English",19,"2",""
-1,600,1,"concrete","laptop","relative_clause","22","English",19,"2",""
-4,18,0,"concrete","sweater","relative_clause","22","English",19,"2",""
-2,925,2,"inductive","laptop","relative_clause","22","English",19,"2",""
-1,129,2,"inductive","headphones","relative_clause","23","english",29,"2",""
4,900,3,"concrete","watch","relative_clause","23","english",29,"2",""
2,1850,4,"concrete","laptop","relative_clause","23","english",29,"2",""
2,87,3,"concrete","sweater","relative_clause","23","english",29,"2",""
4,234,4,"concrete","headphones","relative_clause","23","english",29,"2",""
0,250,1,"concrete","watch","relative_clause","23","english",29,"2",""
3,150,4,"concrete","sweater","relative_clause","23","english",29,"2",""
-1,600,1,"concrete","laptop","relative_clause","23","english",29,"2",""
-2,1295,3,"inductive","laptop","relative_clause","23","english",29,"2",""
-2,2400,4,"inductive","watch","relative_clause","23","english",29,"2",""
-3,1850,4,"inductive","laptop","relative_clause","23","english",29,"2",""
2,188,4,"concrete","coffee maker","relative_clause","23","english",29,"2",""
-1,925,2,"inductive","laptop","relative_clause","23","english",29,"2",""
1,96,2,"concrete","headphones","relative_clause","23","english",29,"2",""
-3,350,0,"concrete","laptop","relative_clause","23","english",29,"2",""
-4,24,0,"concrete","coffee maker","relative_clause","23","english",29,"2",""
-3,36,1,"concrete","sweater","relative_clause","23","english",29,"2",""
-3,100,0,"concrete","watch","relative_clause","23","english",29,"2",""
1,1.71,0,"inductive","sweater","relative_clause","23","english",29,"2",""
0,17.1,1,"inductive","sweater","relative_clause","23","english",29,"2",""
-3,1200,2,"inductive","watch","relative_clause","23","english",29,"2",""
-3,258,4,"inductive","headphones","relative_clause","23","english",29,"2",""
4,2000,4,"concrete","watch","relative_clause","23","english",29,"2",""
0,185,1,"inductive","laptop","relative_clause","23","english",29,"2",""
0,124,3,"concrete","coffee maker","relative_clause","23","english",29,"2",""
0,57,2,"concrete","sweater","relative_clause","23","english",29,"2",""
-1,171,4,"inductive","sweater","relative_clause","23","english",29,"2",""
-2,180.6,3,"inductive","headphones","relative_clause","23","english",29,"2",""
0,60,1,"concrete","headphones","relative_clause","23","english",29,"2",""
0,24,0,"inductive","watch","relative_clause","23","english",29,"2",""
-1,240,1,"inductive","watch","relative_clause","23","english",29,"2",""
-2,100,2,"inductive","coffee maker","relative_clause","23","english",29,"2",""
-3,85.5,2,"inductive","sweater","relative_clause","23","english",29,"2",""
1,20,1,"inductive","coffee maker","relative_clause","23","english",29,"2",""
3,18.5,0,"inductive","laptop","relative_clause","23","english",29,"2",""
-3,24,0,"concrete","headphones","relative_clause","23","english",29,"2",""
-3,1680,3,"inductive","watch","relative_clause","23","english",29,"2",""
-1,52,1,"concrete","coffee maker","relative_clause","23","english",29,"2",""
1,144,3,"concrete","headphones","relative_clause","23","english",29,"2",""
-3,140,3,"inductive","coffee maker","relative_clause","23","english",29,"2",""
-1,84,2,"concrete","coffee maker","relative_clause","23","english",29,"2",""
1,450,2,"concrete","watch","relative_clause","23","english",29,"2",""
-3,200,4,"inductive","coffee maker","relative_clause","23","english",29,"2",""
0,1250,3,"concrete","laptop","relative_clause","23","english",29,"2",""
3,2.58,0,"inductive","headphones","relative_clause","23","english",29,"2",""
3,2,0,"inductive","coffee maker","relative_clause","23","english",29,"2",""
-4,18,0,"concrete","sweater","relative_clause","23","english",29,"2",""
1,25.8,1,"inductive","headphones","relative_clause","23","english",29,"2",""
-1,900,2,"concrete","laptop","relative_clause","23","english",29,"2",""
-3,119.7,3,"inductive","sweater","relative_clause","23","english",29,"2",""
4,144,3,"concrete","headphones","relative_clause","24","Chinese",23,"3",""
3,96,2,"concrete","headphones","relative_clause","24","Chinese",23,"3",""
2,180.6,3,"inductive","headphones","relative_clause","24","Chinese",23,"3",""
4,2,0,"inductive","coffee maker","relative_clause","24","Chinese",23,"3",""
-2,600,1,"concrete","laptop","relative_clause","24","Chinese",23,"3",""
0,200,4,"inductive","coffee maker","relative_clause","24","Chinese",23,"3",""
-2,119.7,3,"inductive","sweater","relative_clause","24","Chinese",23,"3",""
